9629,5319
9631,16821
9641,17280
9642,18000
9675,4734
9692,15390
9693,15138
9703,8316
9712,2916
9716,12861
9723,9720
9739,7389
9746,5850
9762,12411
9770,11781
9776,12969
9781,10512
9800,11889
9801,6156
9821,5877
9826,19674
9838,16992
9843,4383
9852,19575
9861,3330
9868,3483
9869,19935
9876,6381
9880,3717
9894,7632
9915,10971
9920,13059
9929,11106
9935,19620
9941,18540
9947,6696
9984,8514
9989,16650
9993,15480
9997,18216
10003,18900
10005,11925
10013,9576
10014,1620
10017,3798
10026,1233
10038,1026
10041,4662
10045,19314
10046,18621
10047,17928
10053,17820
10058,10476
10061,18054
10072,1800
10074,19863
10103,621
10125,108
10129,3150
10130,12357
10139,891
10141,9099
10144,4644
10145,7290
10158,13752
10166,19773
10181,3564
10195,14004
10196,19296
10205,972
10213,11124
10233,2655
10236,15255
10244,13212
10255,17181
10261,8730
10267,17739
10273,198
10287,12402
10289,3600
10293,2547
10296,13392
10311,7299
10316,17856
10319,17487
10331,5337
10332,16812
10336,18891
10350,8064
10359,14058
10380,10998
10382,3969
10383,2502
10404,9801
10430,1917
10438,189
10443,5454
10449,2061
10451,15597
10452,16785
10453,5265
10456,15678
10464,4788
10469,4338
10470,6633
10473,5175
10477,9387
10480,9063
10481,10413
10487,11169
10491,3978
10492,16065
10500,15318
10505,1350
10537,15831
10539,1206
10558,3951
10563,8181
10568,9693
10569,7605
10570,8703
10574,16551
10576,8559
10579,6741
10630,15561
10635,3357
10640,1251
10643,13950
10654,12321
10659,18126
10673,4716
10701,11970
10703,5940
10708,19845
10711,8739
10712,9765
10714,10845
10715,9054
10718,17991
10728,15930
10740,12231
10746,12591
10758,8325
10780,702
10792,10674
10805,5184
10812,1890
10813,16281
10814,19917
10818,2241
10831,18981
10832,12456
10833,19062
10839,13635
10841,4815
10845,17397
10846,10881
10847,7992
10857,15300
10880,7848
10893,8379
10911,18081
10913,14562
10914,15516
10915,7623
10918,13383
10930,9828
10937,11097
10947,19557
10954,414
10955,14643
10959,19881
10967,14535
10972,7398
10981,13428
11031,3762
11036,16740
11041,17532
11049,16578
11057,4914
11065,1422
11071,10872
11072,6570
11107,13374
11116,13050
11123,2340
11125,9603
11142,10395
11143,1485
11162,1179
11163,486
11168,8307
11172,19818
11187,11952
11194,3942
11198,10656
11209,16497
11212,9045
11215,16839
11236,15498
11237,3618
11250,10305
11259,19197
11265,9873
11270,17352
11285,11376
11286,15291
11297,9909
11298,8982
11303,13005
11311,2682
11319,9432
11323,2007
11324,19989
11339,10692
11344,18765
11348,10044
11367,7434
11373,10701
11375,9207
11379,2475
11384,15282
11398,12897
11401,11826
11403,18630
11405,2304
11418,6858
11423,4770
11427,19368
11434,16893
11440,15363
11444,6795
11455,15273
11458,5391
11479,3285
11493,16956
11505,1467
11518,8658
11525,7740
11534,11484
11540,6084
11550,6435
11552,12033
11555,2772
11563,16047
11570,10764
11571,19638
11574,14166
11578,17874
11580,17631
11585,3123
11586,11223
11592,2070
11618,12015
11621,13977
11652,14859
11653,13095
11655,13806
11657,10809
11665,18486
11694,15183
11705,19377
11712,19242
11714,17559
11715,3744
11722,3438
11749,11286
11758,5535
11760,711
11779,2574
11780,2205
11786,4086
11805,13077
11813,7182
11816,1242
11825,11817
11839,14661
11846,16515
11850,15309
11858,7425
11861,13041
11876,13779
11877,27
11883,9549
11890,954
11915,17190
11920,8973
11940,3816
11947,6507
11949,18684
11957,1395
11967,1989
11970,6489
12002,11718
12030,17721
12033,4950
12035,4041
12048,16083
12055,15966
12076,4617
12080,18855
12081,5031
12087,14778
12090,7209
12099,17793
12140,6804
12153,14112
12165,5202
12178,16290
12183,13653
12192,16704
12195,12555
12214,6021
12216,6615
12217,1836
12236,4860
12241,16137
12248,8694
12265,13257
12269,4986
12289,2790
12298,10962
12312,2313
12313,8784
12334,10836
12346,612
12362,15795
12372,7488
12388,1449
12393,2133
12398,12375
12421,15912
12424,9261
12426,4365
12431,16965
12439,16668
12444,8604
12446,2358
12450,10242
12452,12609
12466,9747
12477,15336
12489,19746
12493,17613
12497,16056
12510,10071
12512,1125
12513,8136
12523,7659
12543,5481
12552,15750
12558,3879
12564,6273
12571,8901
12576,13869
12588,7281
12618,8892
12621,12663
12627,12798
12633,14625
12636,9135
12647,14679
12653,19512
12660,10422
12661,8820
12668,594
12671,9882
12678,9612
12680,18810
12682,576
12684,1638
12689,13896
12699,999
12713,1872
12729,2943
12733,19233
12756,14337
12760,4419
12761,18009
12771,2664
12784,11034
12792,9648
12807,12627
12812,19431
12818,4005
12825,10062
12839,19908
12843,17154
12844,11538
12846,18603
12855,16029
12860,12960
12883,6822
12884,5715
12888,7713
12897,9738
12899,1566
12912,4851
12914,9333
12921,13113
12963,4347
12966,2889
12969,17469
12972,12105
12977,17568
12984,17541
13003,6921
13007,4230
13017,3024
13018,13068
13019,6768
13033,1368
13035,19449
13038,11907
13043,19665
13051,13941
13059,2601
13071,3276
13077,4797
13093,13923
13100,18837
13102,13347
13105,4608
13113,1305
13116,14526
13127,14931
13143,5895
13154,8145
13165,2448
13178,19044
13180,6453
13187,3474
13192,8253
13203,4446
13211,3735
13216,15705
13232,4878
13244,6264
13254,19323
13262,5634
13264,3636
13272,7677
13279,17865
13282,10485
13283,6075
13284,15156
13306,11412
13316,7938
13322,8280
13340,17514
13367,14571
13372,19656
13381,11583
13397,14706
13399,8523
13419,3852
13420,17478
13449,14310
13452,2556
13454,19413
13461,1053
13466,10224
13467,10278
13471,7533
13525,9495
13527,8586
13532,3699
13558,5769
13570,9369
13571,19386
13583,9081
13603,14328
13607,18972
13613,12816
13615,1539
13642,540
13643,3303
13646,8271
13653,18648
13661,7227
13662,1116
13666,13527
13667,13986
13704,14760
13711,12483
13715,18117
13727,15858
13732,16308
13738,333
13740,2349
13749,6786
13751,11466
13752,9981
13753,9684
13768,10926
13772,8928
13781,6147
13792,144
13794,6579
13802,6597
13805,18783
13806,3663
13807,4887
13838,16227
13841,13365
13866,6759
13892,8757
13893,7308
13921,14382
13929,7353
13933,18432
13938,17199
13945,15192
13946,15552
13953,207
13957,18414
13967,17955
13970,19305
13971,8955
13973,1098
13975,7200
13976,8910
13987,9342
13992,3159
13995,10125
14002,16002
14005,657
14018,2745
14024,19611
14027,13086
14037,16605
14044,11988
14046,9279
14075,17982
14078,13671
14082,3213
14095,4293
14097,15849
14100,17244
14123,9144
14160,45
14165,10611
14174,4356
14185,16299
14200,12159
14203,15408
14210,2691
14216,7029
14225,9666
14226,7326
14232,7245
14237,9783
14251,14598
14259,5283
14260,19548
14283,14049
14292,9936
14304,15525
14308,12744
14309,11529
14312,2610
14323,2907
14347,3384
14353,15615
14360,5022
14388,18828
14395,1656
14400,8712
14408,9117
14411,9999
14419,18027
14422,171
14423,14607
14431,15885
14445,19332
14452,16803
14459,4302
14466,10008
14473,17001
14491,19035
14500,16146
14501,12843
14504,7911
14510,15210
14524,13581
14525,10800
14526,7479
14530,15462
14545,10107
14587,10989
14601,17838
14605,17136
14620,9729
14631,3231
14649,10377
14660,6354
14662,7668
14673,14769
14686,14274
14687,6687
14698,531
14710,6408
14720,6390
14744,8334
14746,15399
14756,14247
14759,2637
14782,3492
14784,6183
14787,17847
14793,18945
14832,16479
14855,15228
14864,14499
14886,18270
14891,11601
14906,9297
14907,13194
14921,5652
14923,15066
14945,12195
14947,7506
14949,10791
14955,16182
14956,12276
14962,990
14966,8370
14971,19467
14981,9621
14984,5553
14993,11061
15009,18450
15012,477
15017,13662
15024,8172
15026,12573
15042,8793
15050,10152
15089,16236
15096,10269
15107,8298
15116,9414
15120,18558
15129,19269
15131,16938
15133,1143
15137,405
15151,7155
15153,18792
15155,16533
15158,18801
15160,3069
15190,13608
15208,13464
15218,16434
15223,19953
15228,15084
15233,15669
15234,9189
15258,9252
15277,9675
15282,16848
15284,549
15293,5310
15301,16128
15338,4725
15347,4284
15350,7686
15361,10503
15364,16929
15367,6831
15388,3033
15389,2322
15392,13104
15393,16614
15419,8343
15426,11187
15435,7344
15436,18108
15462,14616
15471,10197
15479,11763
15481,12348
15490,3465
15496,19962
15505,14958
15506,18693
15511,8775
15513,864
15515,18675
15527,3933
15539,19080
15575,11394
15587,18045
15590,2754
15594,3987
15601,270
15602,18135
15641,5157
15668,6048
15676,6102
15699,10584
15703,13518
15719,5796
15733,9441
15738,1377
15741,6903
15745,7830
15752,14211
15753,1134
15762,17919
15764,6093
15771,4311
15775,9315
15785,10647
15786,13284
15789,17163
15790,6444
15798,5328
15814,15111
15816,9846
15825,18315
15844,11574
15845,2763
15852,8352
15857,5742
15872,14220
15876,13725
15878,13707
15899,1332
15903,15804
15912,16947
15923,17901
15927,11556
15939,18063
15954,16488
15980,6255
15988,3825
16004,6543
16024,15246
16025,6867
16030,4032
16037,12537
16044,8163
16045,16218
16046,12825
16052,16866
16059,1746
16062,12582
16063,8676
16065,12762
16077,2052
16086,16776
16087,12924
16106,15732
16125,6714
16127,4185
16129,7974
16134,12753
16148,4500
16149,2412
16160,10629
16176,18477
16178,5355
16188,5364
16202,5643
16205,12888
16208,3087
16210,5571
16211,4167
16219,13554
16227,423
16234,2799
16237,4158
16245,18990
16246,13203
16249,17262
16261,9558
16270,5922
16273,17622
16280,10179
16308,13968
16312,15120
16319,3096
16330,17253
16334,3222
16376,3249
16378,8721
16380,13014
16381,19809
16382,15030
16383,12951
16400,7020
16419,9270
16428,387
16437,1728
16441,18639
16442,11637
16450,9891
16462,14886
16471,2700
16472,13815
16473,14670
16483,18162
16485,12645
16486,8019
16487,4122
16495,18846
16500,9819
16505,5103
16508,18072
16515,8235
16518,8406
16525,5418
16540,12690
16541,14805
16560,8811
16569,12177
16571,16587
16583,14148
16599,10917
16608,2880
16612,1188
16622,14580
16624,13320
16628,12393
16634,6327
16656,14094
16657,13770
16659,18576
16662,14076
16666,5814
16668,13275
16673,9072
16696,5841
16709,13599
16711,8550
16715,13617
16716,7047
16719,603
16730,6417
16739,6120
16748,5121
16759,5625
16762,13221
16765,18369
16767,14814
16771,18306
16789,8937
16791,16092
16795,1521
16801,8100
16804,17316
16824,5913
16826,15372
16830,13338
16835,13356
16840,585
16862,5526
16870,5112
16880,2457
16884,15642
16891,8028
16901,2484
16908,5346
16910,2538
16919,18
16922,11682
16933,5580
16939,11835
16940,2817
16952,19053
16956,7884
16959,15993
16970,19215
16979,13509
16982,16794
16987,1629
17006,18747
17022,10863
17024,8847
17031,4527
17034,9594
17047,14733
17049,2862
17057,7695
17078,5400
17079,2727
17083,14355
17088,19647
17104,17505
17118,8397
17131,17496
17135,9864
17143,1107
17146,16758
17147,9711
17152,17091
17154,9450
17156,16461
17179,927
17181,1017
17182,6012
17191,2709
17195,11448
17213,9531
17227,6624
17243,14697
17251,18360
17255,13500
17269,18513
17280,14346
17304,6849
17322,12339
17330,11295
17335,14742
17336,16020
17346,9639
17350,17037
17353,9108
17356,17010
17370,5193
17373,19350
17385,6669
17403,1854
17414,7902
17447,18171
17464,1683
17467,3672
17470,8748
17475,12024
17485,14283
17489,13455
17508,14877
17527,9423
17534,4509
17548,11673
17562,342
17565,15840
17572,10332
17581,4905
17585,8829
17588,666
17591,1197
17617,5292
17632,9972
17638,1692
17644,18918
17652,5751
17654,14787
17667,10818
17669,4923
17691,5139
17692,11196
17698,1998
17707,8010
17738,10458
17739,8001
17742,2592
17749,3366
17763,19890
17769,6462
17770,4977
17774,19764
17781,9036
17819,11367
17836,10233
17841,5211
17845,8037
17848,1926
17850,17658
17851,7452
17865,1296
17870,7551
17872,16983
17885,13932
17887,2097
17889,6975
17903,6723
17913,12510
17915,8505
17917,16767
17925,17451
17948,10530
17952,7470
17955,16038
17957,1089
17962,7524
17963,729
17973,4320
17986,18387
17998,1935
18000,8289
18010,15012
18012,14841
18013,13482
18029,19683
18034,6705
18052,7614
18054,10620
18065,11151
18074,16470
18090,10089
18093,12564
18094,7767
18112,5463
18128,4140
18129,18657
18130,19719
18133,18495
18136,12060
18147,18423
18164,14913
18170,14373
18171,10206
18179,9225
18181,3429
18192,846
18202,72
18227,8460
18249,17685
18254,19791
18258,2736
18263,8451
18266,1701
18280,7173
18282,4023
18298,17883
18306,17892
18322,1863
18324,13302
18339,8199
18345,4212
18348,2169
18350,11727
18353,4941
18364,9459
18365,4698
18377,16164
18378,36
18446,12366
18447,6111
18451,6138
18452,16884
18454,19836
18479,12069
18482,17208
18486,10098
18499,11979
18504,17586
18505,4842
18506,12600
18520,8685
18532,3861
18547,2844
18550,11070
18556,11133
18557,8109
18558,7875
18559,3591
18594,7722
18595,648
18596,9216
18600,567
18619,4779
18636,16875
18641,2826
18642,1278
18643,16902
18658,18882
18676,3645
18678,2250
18686,8208
18687,4833
18695,2385
18697,19152
18698,6228
18729,5094
18730,17811
18732,4455
18737,5868
18738,10980
18744,4257
18750,2898
18761,14850
18772,11655
18775,738
18776,18567
18777,5589
18787,19134
18789,2295
18822,11799
18841,12330
18844,9126
18854,1584
18855,1494
18891,9567
18902,693
18913,1530
18923,5049
18924,513
18934,19827
18937,2187
18939,17082
18942,1782
18968,11862
18982,918
18984,243
18985,1944
19000,19593
19001,15984
19011,14589
19021,117
19025,7812
19050,7785
19057,7263
19077,12096
19083,5679
19090,10134
19100,5706
19136,13833
19141,837
19146,15003
19161,2232
19163,9000
19170,1008
19172,7146
19173,11214
19197,15741
19223,306
19228,11565
19234,2367
19240,12384
19253,16632
19274,12780
19283,13401
19292,17046
19300,17757
19308,13914
19313,12942
19328,19539
19333,7542
19369,3843
19374,3771
19376,7380
19381,8874
19382,18819
19386,2871
19388,14013
19395,2268
19414,10665
19428,12492
19453,1755
19458,4635
19492,6129
19498,2286
19517,6885
19523,15471
19529,3339
19537,2196
19538,8667
19545,6651
19556,6813
19567,6498
19575,3789
19597,792
19599,81
19603,7857
19613,14238
19651,19737
19670,15696
19679,19710
19686,18324
19692,12933
19695,8361
19716,19287
19731,18711
19739,5598
19746,10116
19770,16389
19778,12222
19788,5760
19789,19125
19791,14490
19801,4536
19816,810
19825,19854
19849,10782
19851,10404
19853,14652
19860,11079
19868,15237
19880,19251
19882,18396
19917,10035
19938,7362
19939,7821
19945,14517
19947,5832
19954,11691
19960,2331
19963,14922
19966,5076
19982,19629
19985,16542
20000,9837
